subplot,plot,year,dens_m2,cv_hgt,mean_hgt,sp_richness,shannon_sp,evenness_sp,effective_numbers,dens_ha,CWM_shade,CWM_drought,clear_intensity,grndwrk_intensity,logging_trail_intensity,planting_intensity,anti_browsing_intensity,spruce_share,IV,IVmax_species,year_f,cv_hgt_pos,cv_hgt_present,active_regeneration,region,country,country_name,IV_coniferous,IV_deciduous,x,y,plot_id,disturbance_year,disturbance_severity,elevation,slope,aspect,dist_to_edge
11_11_116_1,11_116,2023,0.5,0,1.7,2,0.693147180559945,1,2,5000,3.305,1.995,1,0,0,0.2,0,0.5,0.5,piab,2023,1e-04,0,0.1,11,11,Germany,0.5,0.5,4379461.66854206,3181515.33233658,11_116,2018,0.750074088573456,511.519287109375,11.7077770233154,345.374755859375,67
11_11_116_2,11_116,2023,0.25,0,1.7,1,0,0,1,2500,4.45,1.75,1,0,0,0.2,0,1,1,piab,2023,1e-04,0,0.1,11,11,Germany,1,0,4379481.23141129,3181516.11568912,11_116,2018,0.916308104991913,511.519287109375,10.5413999557495,360,60
11_11_116_4,11_116,2023,0.75,1.94248565072931e-16,0.7,1,0,0,1,7500,4.2,2.73,1,0,0,0.2,0,0,1,acpl,2023,1.94248565072931e-16,1,0.1,11,11,Germany,0,1,4379441.63231106,3181515.65628357,11_116,2018,0.750074088573456,511.519287109375,11.7077770233154,345.374755859375,67
11_11_116_3,11_116,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0.2,0,,,absp,2023,1e-04,0,0.1,11,11,Germany,0,0,4379462.57862997,3181496.4267677,11_116,2019,0.711708247661591,511.519287109375,2.17016768455505,270,42
11_11_116_5,11_116,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0.2,0,,,absp,2023,1e-04,0,0.1,11,11,Germany,0,0,4379462.45719387,3181536.6684931,11_116,2020,0.878238499164581,500.354095458984,12.2066316604614,337.957824707031,67
11_11_117_1,11_117,2023,0,0,0,0,0,0,1e-04,0,,,0,1,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4390022.07422883,3170875.01840325,11_117,2020,0.967916071414948,410.949951171875,0,90,60
11_11_117_2,11_117,2023,0,0,0,0,0,0,1e-04,0,,,0,1,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4390021.87861953,3170855.54299215,11_117,2020,0.967916071414948,410.949951171875,0,90,60
11_11_117_3,11_117,2023,0,0,0,0,0,0,1e-04,0,,,0,1,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4390001.76142531,3170875.48271153,11_117,2020,0.967916071414948,410.949951171875,0,90,60
11_11_117_4,11_117,2023,0,0,0,0,0,0,1e-04,0,,,0,1,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4390042.37690767,3170875.29585685,11_117,2020,0.784959256649017,410.949951171875,17.1175117492676,270,85
11_11_117_5,11_117,2023,0,0,0,0,0,0,1e-04,0,,,0,1,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4390021.43956,3170896.15156213,11_117,2020,0.891269862651825,410.949951171875,0,90,42
11_11_118_1,11_118,2023,0.5,0.391165453422345,2.35,1,0.693147180559945,0,2,5000,2.78,2.62,0,0,0,1,0,0,1,psme,2023,0.391165453422345,1,0.5,11,11,Germany,1,0,4390502.25940607,3170935.01343399,11_118,2018,0.999982714653015,439.687255859375,1.3387793302536,1.62844401591783e-12,60
11_11_118_2,11_118,2023,2,0.295693288924384,2.35,2,1.25548232517875,1.81127812445913,3.50953070120665,20000,2.15,1.825,0,0,0,1,0,0,0.75,besp,2023,0.295693288924384,1,0.5,11,11,Germany,0.25,0.75,4390501.40476666,3170955.21626477,11_118,2018,0.995557427406311,438.285034179687,1.3387793302536,5.47055402280033e-13,30
11_11_118_3,11_118,2023,3,0.219793316608089,2.675,2,0.721463686692512,1.04085208297276,2.05744245895607,30000,2.26666666666667,2.83083333333333,0,0,0,1,0,0,0.931853582554517,potr,2023,0.219793316608089,1,0.5,11,11,Germany,0.0681464174454829,0.931853582554517,4390481.47516416,3170936.21114376,11_118,2018,0.999982714653015,439.687255859375,1.3387793302536,1.62844401591783e-12,60
11_11_118_4,11_118,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,1,0,,,absp,2023,1e-04,0,0.5,11,11,Germany,0,0,4390500.45833075,3170914.95951904,11_118,2018,0.999982714653015,439.687255859375,1.3387793302536,1.62844401591783e-12,60
11_11_118_5,11_118,2023,0.75,0.823214558389494,1.56666666666667,3,1.09861228866811,1,3,7500,2.15333333333333,2.59333333333333,0,0,0,1,0,0,0.48581560283688,psme,2023,0.823214558389494,1,0.5,11,11,Germany,0.705673758865248,0.294326241134752,4390522.33368034,3170935.10422293,11_118,2018,0.935231626033783,439.687255859375,3.46929717063904,74.3142166137695,67
11_11_119_5,11_119,2023,0,0,0,0,0,0,1e-04,0,,,1,1,0,1,0.2,,,absp,2023,1e-04,0,0.6,11,11,Germany,0,0,4374082.38665122,3189276.25795878,11_119,2018,0.771182954311371,454.215423583984,1.2722218874358e-14,270,67
11_11_119_1,11_119,2023,0.25,0,0.7,1,0,0,1,2500,3.73,2.75,1,1,0,1,0.2,0,1,acps,2023,1e-04,0,0.6,11,11,Germany,0,1,4374082.6039407,3189255.67508576,11_119,2020,0.938922047615051,454.215423583984,10.3715734481812,180,85
11_11_119_2,11_119,2023,0.25,0,0.5,1,0,0,1,2500,3.73,2.75,1,1,0,1,0.2,0,1,acps,2023,1e-04,0,0.6,11,11,Germany,0,1,4374102.25816984,3189255.88252968,11_119,2020,0.84132319688797,454.215423583984,10.3715734481812,180,60
11_11_119_3,11_119,2023,0,0,0,0,0,0,1e-04,0,,,1,1,0,1,0.2,,,absp,2023,1e-04,0,0.6,11,11,Germany,0,0,4374061.6834466,3189255.63981314,11_119,2020,0.999307930469513,454.215423583984,17.6161823272705,122.083854675293,95
11_11_119_4,11_119,2023,0.5,0,0.7,1,0,0,1,5000,3.73,2.75,1,1,0,1,0.2,0,1,acps,2023,1e-04,0,0.6,11,11,Germany,0,1,4374081.78483486,3189235.26672863,11_119,2020,0.794326603412628,443.234130859375,10.3715734481812,180,67
11_11_120_1,11_120,2023,0,0,0,0,0,0,1e-04,0,,,1,1,0,1,0,,,absp,2023,1e-04,0,0.5,11,11,Germany,0,0,4373781.04540458,3188975.25146997,11_120,2020,0.966955482959747,481.090576171875,0,90,108
11_11_120_2,11_120,2023,0.5,0,0.5,1,0,0,1,5000,1.46,2.31,1,1,0,1,0,0,1,lade,2023,1e-04,0,0.5,11,11,Germany,1,0,4373801.83954642,3188975.37176387,11_120,2020,0.994763135910034,481.090576171875,0,90,95
11_11_120_3,11_120,2023,0.75,0.314918328648887,0.366666666666667,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,1.83666666666667,2.535,1,1,0,1,0,0,0.606060606060606,lade,2023,0.314918328648887,1,0.5,11,11,Germany,0.606060606060606,0.393939393939394,4373782.43662226,3188996.03666104,11_120,2020,0.966955482959747,481.090576171875,0,90,108
11_11_120_4,11_120,2023,0.25,0,0.3,1,0,0,1,2500,1.46,2.31,1,1,0,1,0,0,1,lade,2023,1e-04,0,0.5,11,11,Germany,1,0,4373761.02773624,3188976.71054808,11_120,2020,0.997266232967377,481.090576171875,10.3279457092285,90,127
11_11_120_5,11_120,2023,0.25,0,0.3,1,0,0,1,2500,1.46,2.31,1,1,0,1,0,0,1,lade,2023,1e-04,0,0.5,11,11,Germany,1,0,4373781.60238081,3188955.04307561,11_120,2020,0.98474383354187,481.090576171875,5.92054080963135,180,85
11_11_121_1,11_121,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4373182.41984511,3188836.03757303,11_121,2020,0.967852234840393,501.423004150391,8.08272933959961,0,42
11_11_121_2,11_121,2023,0.25,0,0.3,1,0,0,1,2500,2.73,2.11,0.6,0,0,0,0,0,1,soau,2023,1e-04,0,0,11,11,Germany,0,1,4373181.59272998,3188855.46206632,11_121,2020,0.848857760429382,501.423004150391,0,90,60
11_11_121_3,11_121,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4373181.48010432,3188815.81362036,11_121,2020,0.803261637687683,509.943817138672,8.08272933959961,0,30
11_11_121_4,11_121,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4373201.62940758,3188834.93870584,11_121,2020,0.931433737277985,501.423004150391,8.08272933959961,0,30
11_11_121_5,11_121,2023,0.25,0,0.7,1,0,0,1,2500,2.73,2.11,0.6,0,0,0,0,0,1,soau,2023,1e-04,0,0,11,11,Germany,0,1,4373161.49378586,3188836.37690983,11_121,2020,0.935344099998474,501.423004150391,8.58383083343506,353.683898925781,30
11_11_122_1,11_122,2023,1,0.629836657297774,1.1,3,1.03972077083992,0.946394630357186,2.82842712474619,10000,2.765,1.745,1,0,0,0,0,0.333333333333333,0.636363636363636,besp,2023,0.629836657297774,1,0,11,11,Germany,0.181818181818182,0.818181818181818,4369261.96317855,3192455.75145035,11_122,2020,0.73222678899765,386.013000488281,0.742587566375732,90,30
11_11_122_2,11_122,2023,0.25,0,0.3,1,0,0,1,2500,4.45,1.75,1,0,0,0,0,1,1,piab,2023,1e-04,0,0,11,11,Germany,1,0,4369241.96380836,3192455.45588793,11_122,2020,0.73222678899765,386.013000488281,0.742587566375732,90,30
11_11_122_3,11_122,2023,0.25,0,0.5,1,0,0,1,2500,1.94,1.56,1,0,0,0,0,0,1,besp,2023,1e-04,0,0,11,11,Germany,0,1,4369261.64195894,3192435.42983523,11_122,2020,0.822509169578552,386.013000488281,29.0870151519775,356.997833251953,42
11_11_122_4,11_122,2023,0.25,0,0.7,1,0,0,1,2500,4.45,1.75,1,0,0,0,0,1,1,piab,2023,1e-04,0,0,11,11,Germany,1,0,4369261.64288631,3192475.67348044,11_122,2020,0.73222678899765,386.013000488281,0.742587566375732,90,30
11_11_122_5,11_122,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4369282.2864291,3192455.28669154,11_122,2020,0.821995556354523,386.013000488281,0,90,42
11_11_123_1,11_123,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4368521.67681493,3192215.11246608,11_123,2020,0.991259276866913,469.456237792969,28.0537509918213,103.389137268066,42
11_11_123_2,11_123,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4368521.7443642,3192195.82626133,11_123,2020,0.983938455581665,469.456237792969,27.4116897583008,90,30
11_11_123_3,11_123,2023,0.25,0,0.5,1,0,0,1,2500,1.94,1.56,0.6,0,0,0,0,0,1,besp,2023,1e-04,0,0,11,11,Germany,0,1,4368521.83927746,3192235.34341022,11_123,2020,0.991259276866913,469.456237792969,28.0537509918213,103.389137268066,42
11_11_123_4,11_123,2023,0.25,0,0.5,1,0,0,1,2500,2.73,2.11,0.6,0,0,0,0,0,1,soau,2023,1e-04,0,0,11,11,Germany,0,1,4368501.78052707,3192215.83027217,11_123,2020,0.99273419380188,469.456237792969,7.02470970153809,180,30
11_11_123_5,11_123,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4368541.87233209,3192215.54657909,11_123,2020,0.991259276866913,469.456237792969,28.0537509918213,103.389137268066,42
11_11_124_4,11_124,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4363761.68410291,3199596.10079081,11_124,2018,0.964131712913513,242.979644775391,4.33167743682861,350.129058837891,67
11_11_124_5,11_124,2023,0.75,0.433012701892219,2.4,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,3.97,2.41666666666667,0,0,0,0,0,0.5,0.75,acps,2023,0.433012701892219,1,0,11,11,Germany,0.25,0.75,4363781.88433309,3199575.85339104,11_124,2018,0.815036833286285,242.979644775391,0,90,85
11_11_124_1,11_124,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4363781.6404731,3199596.45633245,11_124,2019,0.904668927192688,242.979644775391,4.51342821121216,0,67
11_11_124_2,11_124,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4363781.88433309,3199615.98283481,11_124,2019,0.904668927192688,242.979644775391,4.51342821121216,0,67
11_11_124_3,11_124,2023,3,0.578535880469719,1.825,3,1.0775563270668,0.98083403779614,2.93749250232436,30000,2.93916666666667,1.97958333333333,0,0,0,0,0,0.333333333333333,0.550799086757991,besp,2023,0.578535880469719,1,0,11,11,Germany,0.276255707762557,0.723744292237443,4363801.81705022,3199595.39009393,11_124,2019,0.904668927192688,242.979644775391,4.51342821121216,0,67
11_11_125_1,11_125,2023,2.75,0.425725134492208,2.47272727272727,2,0.916464885539471,1.32217934551667,2.50043542207737,27500,4.24727272727273,1.85,0,0,0.2,0,0,0.666666666666667,0.862633689839572,piab,2023,0.425725134492208,1,0,11,11,Germany,0.862633689839572,0.137366310160428,4353641.70856318,3196955.44153832,11_125,2018,0.964577257633209,290.072174072266,2.35667729377747,90,30
11_11_125_2,11_125,2023,1.5,0.314679896879353,2.13333333333333,3,0.867563228481461,0.789690082142847,2.3811015779523,15000,3.745,1.77833333333333,0,0,0.2,0,0,0.333333333333333,0.598958333333333,piab,2023,0.314679896879353,1,0,11,11,Germany,0.598958333333333,0.401041666666667,4353659.92517968,3196956.77909696,11_125,2018,0.964577257633209,290.072174072266,2.35667729377747,90,30
11_11_125_3,11_125,2023,1.25,0.444191668297882,0.92,3,0.950270539233235,0.864973520717927,2.58640928985893,12500,2.99,2.563,0,0,0.2,0,0,0.333333333333333,0.691304347826087,qusp,2023,0.444191668297882,1,0,11,11,Germany,0.176086956521739,0.823913043478261,4353622.19566498,3196955.02697056,11_125,2018,0.997912108898163,292.541473388672,2.35667729377747,90,30
11_11_125_4,11_125,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4353641.77116,3196975.63909782,11_125,2018,0.964577257633209,290.072174072266,2.35667729377747,90,30
11_11_125_5,11_125,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4353641.49115024,3196935.12412216,11_125,2018,0.88379842042923,290.072174072266,8.77355670928955,14.1898441314697,30
11_11_126_1,11_126,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4354021.70821444,3196855.94815001,11_126,2018,0.982631146907806,333.219482421875,19.5971145629883,1.39944411853103e-13,60
11_11_126_2,11_126,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4354021.75743521,3196875.87072048,11_126,2018,0.964774250984192,333.219482421875,2.54444377487161e-14,90,60
11_11_126_3,11_126,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4354041.28547548,3196856.14231537,11_126,2018,0.625695407390595,333.219482421875,28.6590919494629,306.789520263672,30
11_11_126_4,11_126,2023,3,0.29034425774155,2.025,1,0.562335144618808,0,1.75476535060332,30000,4.45,1.75,0,0,0,0,0,1,1,piab,2023,0.29034425774155,1,0,11,11,Germany,1,0,4354022.53424953,3196836.11500863,11_126,2018,0.982631146907806,333.219482421875,19.5971145629883,1.39944411853103e-13,60
11_11_126_5,11_126,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4354000.87519085,3196857.91649283,11_126,2018,0.982631146907806,333.219482421875,19.5971145629883,1.39944411853103e-13,60
11_11_127_1,11_127,2023,0.25,0,0.3,1,0,0,1,2500,2.73,2.11,0,0,0.2,0,0,0,1,soau,2023,1e-04,0,0,11,11,Germany,0,1,4358822.15222727,3188195.89244383,11_127,2019,0.969916820526123,801.058715820313,7.13041067123413,360,67
11_11_127_2,11_127,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4358802.02454943,3188195.70345155,11_127,2019,0.969916820526123,801.058715820313,7.13041067123413,360,67
11_11_127_3,11_127,2023,1,0.320987654320988,2.025,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,3.16,2.02,0,0,0.2,0,0,0.5,0.689814814814815,soau,2023,0.320987654320988,1,0,11,11,Germany,0.310185185185185,0.689814814814815,4358841.75855058,3188194.09685353,11_127,2019,0.977719187736511,801.058715820313,8.27953243255615,320.674133300781,85
11_11_127_4,11_127,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4358821.42899371,3188175.71571647,11_127,2019,0.984925746917725,801.058715820313,2.54444377487161e-14,270,42
11_11_127_5,11_127,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4358820.82928131,3188219.32748659,11_127,2020,0.924154818058014,793.552978515625,7.13041067123413,360,95
11_11_128_1,11_128,2023,0.5,0.696552948631525,3.35,1,0.693147180559945,0,2,5000,4.45,1.75,0,0,0,0,0,1,1,piab,2023,0.696552948631525,1,0,11,11,Germany,1,0,4359201.94433158,3188394.59899965,11_128,2019,0.989848017692566,785.225158691406,0,90,67
11_11_128_2,11_128,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4359182.6024643,3188395.41535856,11_128,2019,0.98787248134613,785.225158691406,6.91264200210571,90,60
11_11_128_3,11_128,2023,0.25,0,1.7,1,0,0,1,2500,4.45,1.75,0,0,0,0,0,1,1,piab,2023,1e-04,0,0,11,11,Germany,1,0,4359221.66168796,3188395.38143442,11_128,2019,0.987656652927399,785.225158691406,6.15124368667603,90,42
11_11_128_4,11_128,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4359200.9206242,3188375.15535184,11_128,2019,0.989848017692566,785.225158691406,0,90,67
11_11_128_5,11_128,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4359202.3379328,3188415.59333863,11_128,2019,0.992134928703308,785.225158691406,7.57883739471436,0,85
11_11_129_3,11_129,2023,0.5,0,0.3,1,0,0,1,5000,2.73,2.11,0,0,0,0,0,0,1,soau,2023,1e-04,0,0,11,11,Germany,0,1,4359223.88939805,3188695.96599275,11_129,2019,0.980229198932648,757.885986328125,1.08413302898407,270,67
11_11_129_5,11_129,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4359200.51872254,3188715.63121071,11_129,2019,0.973999440670013,757.885986328125,10.1903562545776,360,108
11_11_129_1,11_129,2023,0.25,0,3,1,0,0,1,2500,4.45,1.75,0,0,0,0,0,1,1,piab,2023,1e-04,0,0,11,11,Germany,1,0,4359222.01856998,3188715.23817135,11_129,2020,0.966507494449615,757.885986328125,9.65701770782471,349.349456787109,85
11_11_129_2,11_129,2023,0.5,0.176776695296637,0.8,2,0.693147180559945,1,2,5000,3.59,1.93,0,0,0,0,0,0.5,0.53125,piab,2023,0.176776695296637,1,0,11,11,Germany,0.53125,0.46875,4359241.52090333,3188714.98349332,11_129,2020,0.966507494449615,757.885986328125,9.65701770782471,349.349456787109,85
11_11_129_4,11_129,2023,0.25,0,3,1,0,0,1,2500,4.45,1.75,0,0,0,0,0,1,1,piab,2023,1e-04,0,0,11,11,Germany,1,0,4359224.03489294,3188737.32157521,11_129,2020,0.860107839107513,747.100708007813,10.010500907898,341.332397460938,108
11_11_130_1,11_130,2023,2.5,0.181740095411976,1.45,2,0.693147180559945,1,2,25000,3.59,1.93,0,0,0,0,0,0.5,0.543103448275862,soau,2023,0.181740095411976,1,0,11,11,Germany,0.456896551724138,0.543103448275862,4359482.34969865,3188335.87873729,11_130,2019,0.832478761672974,771.569030761719,9.01133155822754,45.2047843933106,42
11_11_130_2,11_130,2023,3.25,0.175541490294502,0.576923076923077,2,0.666278442414676,0.961236604722876,1.94697803022388,32500,3.39153846153846,1.97153846153846,0,0,0,0,0,0.5,0.574358974358974,soau,2023,0.175541490294502,1,0,11,11,Germany,0.425641025641026,0.574358974358974,4359462.17854885,3188335.905284,11_130,2019,0.832478761672974,771.569030761719,9.01133155822754,45.2047843933106,42
11_11_130_3,11_130,2023,0.75,1.94248565072931e-16,0.7,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,3.30333333333333,1.99,0,0,0,0,0,0.5,0.666666666666667,soau,2023,1.94248565072931e-16,1,0,11,11,Germany,0.333333333333333,0.666666666666667,4359481.31197229,3188315.90944575,11_130,2019,0.832478761672974,771.569030761719,9.01133155822754,45.2047843933106,42
11_11_130_4,11_130,2023,1.5,0.188869847415575,1.45,2,0.693147180559945,1,2,15000,3.59,1.93,0,0,0,0,0,0.5,0.543103448275862,soau,2023,0.188869847415575,1,0,11,11,Germany,0.456896551724138,0.543103448275862,4359503.35567515,3188334.8081441,11_130,2019,0.977406919002533,771.569030761719,6.34337759017944,0,30
11_11_130_5,11_130,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4359481.90815868,3188358.1957077,11_130,2019,0.977720201015472,764.898986816406,8.96629238128662,44.9135398864746,67
11_11_131_1,11_131,2023,1.25,0,0.9,1,0,0,1,12500,4.56,2.4,0,0,0,0,0,0,1,fasy,2023,1e-04,0,0,11,11,Germany,0,1,4360141.91775373,3181255.54061123,11_131,2019,0.999924659729004,752.311279296875,1.36532187461853,124.157379150391,120
11_11_131_2,11_131,2023,0.25,0,0.3,1,0,0,1,2500,2.73,2.11,0,0,0,0,0,0,1,soau,2023,1e-04,0,0,11,11,Germany,0,1,4360161.60187946,3181255.8789812,11_131,2019,0.999988675117493,751.711364746094,2.19326829910278,149.004669189453,124
11_11_131_3,11_131,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360122.11994498,3181255.0159914,11_131,2019,0.999924659729004,752.311279296875,1.36532187461853,124.157379150391,120
11_11_131_4,11_131,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360141.76221927,3181275.56738304,11_131,2019,0.999940633773804,752.311279296875,0.572857081890106,90,90
11_11_131_5,11_131,2023,0.5,0.353553390593274,0.4,2,0.693147180559945,1,2,5000,3.645,2.255,0,0,0,0,0,0,0.5625,fasy,2023,0.353553390593274,1,0,11,11,Germany,0,1,4360142.19416916,3181234.77300194,11_131,2019,0.999924659729004,752.311279296875,1.36532187461853,124.157379150391,120
11_11_132_1,11_132,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360022.20447306,3180955.67621066,11_132,2019,0.999994277954102,759.907104492188,3.92460083961487,180,67
11_11_132_2,11_132,2023,0.25,0,0.3,1,0,0,1,2500,4.56,2.4,1,0,0,0,0,0,1,fasy,2023,1e-04,0,0,11,11,Germany,0,1,4360041.32132106,3180955.08248727,11_132,2019,1,759.907104492188,7.43825769424439,113.666198730469,85
11_11_132_3,11_132,2023,0.25,0,0.5,1,0,0,1,2500,4.56,2.4,1,0,0,0,0,0,1,fasy,2023,1e-04,0,0,11,11,Germany,0,1,4360022.00982845,3180936.20307035,11_132,2019,0.999994277954102,759.907104492188,3.92460083961487,180,67
11_11_132_4,11_132,2023,0.75,0,0.3,1,0,0,1,7500,4.56,2.4,1,0,0,0,0,0,1,fasy,2023,1e-04,0,0,11,11,Germany,0,1,4360001.82266663,3180956.07477311,11_132,2019,0.999994277954102,759.907104492188,3.92460083961487,180,67
11_11_132_5,11_132,2023,0,0,0,0,0,0,1e-04,0,,,1,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360022.04512105,3180976.25927547,11_132,2019,0.999997913837433,759.907104492188,5.08888754974322e-14,270,95
11_11_133_3,11_133,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360162.16143055,3180635.5725748,11_133,2019,0.940701067447662,751.026794433594,4.7605619430542,70.6023864746094,90
11_11_133_1,11_133,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360142.46768229,3180636.16137022,11_133,2020,0.933948516845703,756.648681640625,4.49398756027222,91.9200897216797,108
11_11_133_2,11_133,2023,0.25,0,0.3,1,0,0,1,2500,4.56,2.4,0,0,0,0,0,0,1,fasy,2023,1e-04,0,0,11,11,Germany,0,1,4360141.74226351,3180655.44192076,11_133,2020,0.933948516845703,756.648681640625,4.49398756027222,91.9200897216797,108
11_11_133_4,11_133,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360122.08888925,3180636.00314891,11_133,2020,0.933948516845703,756.648681640625,4.49398756027222,91.9200897216797,108
11_11_133_5,11_133,2023,0,0,0,0,0,0,1e-04,0,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4360142.62895001,3180615.39288651,11_133,2020,0.979601860046387,755.581909179688,2.76703953742981,93.1233901977539,120
11_11_134_1,11_134,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4361381.22763834,3177276.04551775,11_134,2020,0.999751508235931,595.036743164063,0,90,60
11_11_134_2,11_134,2023,0,0,0,0,0,0,1e-04,0,,,0.6,0.2,0.2,0,0,,,absp,2023,1e-04,0,0,11,11,Germany,0,0,4361362.05760388,3177276.10658747,11_134,2020,0.999876439571381,595.036743164063,1.39347720146179,270,67
