subplot,plot,year,dens_m2,cv_hgt,mean_hgt,sp_richness,shannon_sp,evenness_sp,effective_numbers,dens_ha,pre_dist_trees_n,area_m2,pre_dist_dens_ha,time_snc_full_disturbance,disturbance_year,forest_year,disturbance_length,CWM_shade,CWM_drought,clear_intensity,grndwrk_intensity,logging_trail_intensity,planting_intensity,anti_browsing_intensity,spruce_share,IV,IVmax_species,year_f,cv_hgt_pos,cv_hgt_present,active_regeneration,region,country,country_name,IV_coniferous,IV_deciduous,x,y,plot_id,slope,aspect
11_12_109_3,12_109,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4128236.99878149,3062953.09728865,12_109,4.05311550968337,352.445517744198
11_12_109_4,12_109,2023,1.5,0.330289129537908,1.83333333333333,2,0.867563228481461,1.25162916738782,2.3811015779523,15000,,,,,,,,3.61333333333333,1.68666666666667,0,0,0.2,0,0,0.333333333333333,0.642424242424242,piab,2023,0.330289129537908,1,0,12,11,Germany,0.642424242424242,0.357575757575758,4128217.58545416,3062936.78313018,12_109,4.05311550968337,352.445517744198
11_12_109_5,12_109,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4128241.73094051,3062915.42773477,12_109,7.52128215736756,358.430993383574
11_12_109_6,12_109,2023,0.5,0.989949493661167,1,2,0.693147180559945,1,2,5000,,,,,,,,3.59,1.93,0,0,0.2,0,0,0.5,0.675,piab,2023,0.989949493661167,1,0,12,11,Germany,0.675,0.325,4128262.4836756,3062936.15736648,12_109,3.35782929586492,347.5240102679
11_12_110_1,12_110,2023,0.5,0,0.7,1,0,0,1,5000,,,,,,,,4.45,1.75,0,0,0,0,0,1,1,piab,2023,1e-04,0,0,12,11,Germany,1,0,4128204.12459425,3063174.77309867,12_110,4.13448158075204,331.567525445033
11_12_110_2,12_110,2023,1.5,1.24450348626898,0.85,2,1.01140426470735,1.45914791702725,2.74945927399721,15000,,,,,,,,3.83,2.16166666666667,0,0,0,0,0,0.666666666666667,0.774509803921569,piab,2023,1.24450348626898,1,0,12,11,Germany,0.774509803921569,0.225490196078431,4128205.11385213,3063156.73267395,12_110,4.13448158075204,331.567525445033
11_12_110_3,12_110,2023,0.75,0.769800358919501,0.9,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,,,,,,,,3.61333333333333,1.68666666666667,0,0,0,0,0,0.5,0.518518518518519,piab,2023,0.769800358919501,1,0,12,11,Germany,0.518518518518519,0.481481481481481,4128222.18964407,3063173.04811435,12_110,4.13448158075204,331.567525445033
11_12_110_4,12_110,2023,1,0.329914439536929,0.7,2,0.693147180559945,1,2,10000,,,,,,,,3.195,1.655,0,0,0,0,0,0.5,0.571428571428571,besp,2023,0.329914439536929,1,0,12,11,Germany,0.428571428571429,0.571428571428571,4128203.19554105,3063195.32278699,12_110,4.13448158075204,331.567525445033
11_12_110_5,12_110,2023,1,0.475464927567927,0.85,2,0.693147180559945,1,2,10000,,,,,,,,3.195,1.655,0,0,0,0,0,0.5,0.602941176470588,besp,2023,0.475464927567927,1,0,12,11,Germany,0.397058823529412,0.602941176470588,4128179.64080311,3063173.74708911,12_110,4.13448158075204,331.567525445033
11_12_111_1,12_111,2023,4.75,0.318943825137123,1.29473684210526,3,0.409458618695089,0.372705296416711,1.50600224291366,47500,,,,,,,,4.22,1.805,0.2,0,0,0,0,0.333333333333333,0.862002567394095,piab,2023,0.318943825137123,1,0,12,11,Germany,0.862002567394095,0.137997432605905,4148900.02180042,3060899.27812507,12_111,4.22857133604202,292.95715572706
11_12_111_2,12_111,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148902.07927156,3060915.16375009,12_111,4.22857133604202,292.95715572706
11_12_111_3,12_111,2023,3,0,0.9,1,0,0,1,30000,,,,,,,,4.45,1.75,0.2,0,0,0,0,1,1,piab,2023,1e-04,0,0,12,11,Germany,1,0,4148881.76990306,3060896.73109645,12_111,4.22857133604202,292.95715572706
11_12_111_4,12_111,2023,1.5,0.281671516087812,0.366666666666667,2,0.636514168294813,0.918295834054489,1.88988157484231,15000,,,,,,,,4.52333333333333,2.18333333333333,0.2,0,0,0,0,0.5,0.606060606060606,fasy,2023,0.281671516087812,1,0,12,11,Germany,0.393939393939394,0.606060606060606,4148902.12292828,3060877.13239537,12_111,4.22857133604202,292.95715572706
11_12_111_5,12_111,2023,1,0,0.3,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,,,,,,,,4.4125,2.465,0.2,0,0,0,0,0,0.75,fasy,2023,1e-04,0,0,12,11,Germany,0,1,4148922.25770143,3060897.42604724,12_111,4.22857133604202,292.95715572706
11_12_112_1,12_112,2023,6.25,0.288631221097025,2.064,2,0.747435909174486,1.07832207954836,2.11157878952197,62500,,,,,,,,3.5604,2.5788,0,0,0.2,0,0,0.333333333333333,0.620038759689923,piab,2023,0.288631221097025,1,0,12,11,Germany,1,0,4149238.32378069,3061173.91800451,12_112,5.45774284748453,278.350828945479
11_12_112_2,12_112,2023,2.25,0.271052370871575,0.388888888888889,3,0.936888307539016,0.85279248849004,2.55202792428089,22500,,,,,,,,3.45333333333333,2.65277777777778,0,0,0.2,0,0,0.333333333333333,0.492063492063492,qusp,2023,0.271052370871575,1,0,12,11,Germany,0.126984126984127,0.873015873015873,4149241.74478873,3061155.99542415,12_112,5.45774284748453,278.350828945479
11_12_112_3,12_112,2023,0.5,0.879105727961654,1.85,2,0.693147180559945,1,2,5000,,,,,,,,2.08,2.205,0,0,0.2,0,0,0,0.655405405405405,besp,2023,0.879105727961654,1,0,12,11,Germany,0,1,4149261.04016165,3061175.9471382,12_112,3.78599877010663,277.165024844079
11_12_112_4,12_112,2023,6,0.220224010191717,1.05416666666667,3,0.723254511001112,0.658334626748024,2.06113027805758,60000,,,,,,,,3.98958333333333,2.08583333333333,0,0,0.2,0,0,0.333333333333333,0.757328722002635,piab,2023,0.220224010191717,1,0,12,11,Germany,0.757328722002635,0.242671277997365,4149219.94714483,3061174.71316994,12_112,5.45774284748453,278.350828945479
11_12_112_5,12_112,2023,5,0.116300809057944,0.945,2,0.422709087805991,0.609840304716401,1.52609027311415,50000,,,,,,,,4.033,2.1385,0,0,0.2,0,0,0.5,0.829761904761905,piab,2023,0.116300809057944,1,0,12,11,Germany,1,0,4149243.55787893,3061196.74778657,12_112,5.45774284748453,278.350828945479
11_12_113_1,12_113,2023,4.75,0.223150534692406,1.83684210526316,1,0.336495757583516,0,1.40003292973449,47500,,,,,,,,4.45,1.75,0.2,0,0.2,0,0,1,1,piab,2023,0.223150534692406,1,0,12,11,Germany,1,0,4149547.01595804,3061305.97370179,12_113,3.3138926288107,331.886235623698
11_12_113_2,12_113,2023,4.25,0,0.5,1,0,0,1,42500,,,,,,,,4.45,1.75,0.2,0,0.2,0,0,1,1,piab,2023,1e-04,0,0,12,11,Germany,1,0,4149541.86203267,3061296.31229099,12_113,3.3138926288107,331.886235623698
11_12_113_3,12_113,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4149562.66934697,3061315.65846927,12_113,3.36074304950024,6.58624646948329
11_12_113_4,12_113,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4149522.51201078,3061317.73036367,12_113,3.3138926288107,331.886235623698
11_12_113_5,12_113,2023,2.75,0.270425949024529,1.72727272727273,3,0.885574151576672,0.806084330851867,2.42437595123906,27500,,,,,,,,4.12454545454546,1.895,0.2,0,0.2,0,0,0.5,0.845933014354067,piab,2023,0.270425949024529,1,0,12,11,Germany,0.845933014354067,0.154066985645933,4149541.44399375,3061341.0343012,12_113,7.36356490039326,354.386136164448
11_12_114_1,12_114,2023,1.75,0.298112823781926,1.01428571428571,3,0.796311640173813,0.72483409150576,2.21734745227321,17500,,,,,,,,3.84285714285714,1.79,0.2,0.2,0,0.2,0.4,0.333333333333333,0.674044265593562,piab,2023,0.298112823781926,1,0.3,12,11,Germany,0.674044265593562,0.325955734406439,4174422.71329147,3066696.67457435,12_114,3.21436619625546,123.576341883043
11_12_114_2,12_114,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0.2,0,0.2,0.4,,,absp,2023,1e-04,0,0.3,12,11,Germany,0,0,4174424.32541837,3066716.29001174,12_114,3.21436619625546,123.576341883043
11_12_114_3,12_114,2023,1.75,0.316622652195199,1.45714285714286,4,1.15374194270109,0.832248889600231,3.17003282492367,17500,,,,,,,,2.79142857142857,1.70142857142857,0.2,0.2,0,0.2,0.4,0.25,0.619047619047619,besp,2023,0.316622652195199,1,0.3,12,11,Germany,0.250700280112045,0.749299719887955,4174443.43653999,3066696.27272199,12_114,3.21436619625546,123.576341883043
11_12_114_4,12_114,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0.2,0,0.2,0.4,,,absp,2023,1e-04,0,0.3,12,11,Germany,0,0,4174422.72311935,3066676.08575378,12_114,3.21436619625546,123.576341883043
11_12_114_5,12_114,2023,0.5,0.707106781186548,0.6,2,0.693147180559945,1,2,5000,,,,,,,,2.66,2.5475,0.2,0.2,0,0.2,0.4,0,0.625,soau,2023,0.707106781186548,1,0.3,12,11,Germany,0,1,4174402.10776027,3066697.07317276,12_114,3.21436619625546,123.576341883043
11_12_115_1,12_115,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,4.6,1.81,0.2,0,0,0.4,0.4,0,1,absp,2023,1e-04,0,0.4,12,11,Germany,1,0,4174381.57969012,3066277.35221096,12_115,2.0028825469211,349.956177557689
11_12_115_2,12_115,2023,0.25,0,0.3,1,0,0,1,2500,,,,,,,,4.6,1.81,0.2,0,0,0.4,0.4,0,1,absp,2023,1e-04,0,0.4,12,11,Germany,1,0,4174381.01648727,3066257.33609806,12_115,2.0028825469211,349.956177557689
11_12_115_3,12_115,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0,0.4,0.4,,,absp,2023,1e-04,0,0.4,12,11,Germany,0,0,4174362.23618849,3066276.60224304,12_115,2.0028825469211,349.956177557689
11_12_115_4,12_115,2023,0.5,0.848528137423857,0.75,2,0.693147180559945,1,2,5000,,,,,,,,2.65,2.6025,0.2,0,0,0.4,0.4,0,0.65,algl,2023,0.848528137423857,1,0.4,12,11,Germany,0,1,4174401.31587459,3066275.30888731,12_115,2.0028825469211,349.956177557689
11_12_115_5,12_115,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0,0.4,0.4,,,absp,2023,1e-04,0,0.4,12,11,Germany,0,0,4174382.12724948,3066296.81232156,12_115,2.0028825469211,349.956177557689
11_12_116_1,12_116,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.8,0,0.2,0.2,0.2,,,absp,2023,1e-04,0,0.2,12,11,Germany,0,0,4174024.38169936,3066115.54844466,12_116,3.25453550364433,12.7615801647107
11_12_116_2,12_116,2023,0.5,0,1.7,1,0,0,1,5000,,,,,,,,2.73,2.11,0.8,0,0.2,0.2,0.2,0,1,soau,2023,1e-04,0,0.2,12,11,Germany,0,1,4174003.74249571,3066114.83661588,12_116,3.25453550364433,12.7615801647107
11_12_116_3,12_116,2023,0.5,0,0.5,1,0,0,1,5000,,,,,,,,1.67,4.34,0.8,0,0.2,0.2,0.2,0,1,pisy,2023,1e-04,0,0.2,12,11,Germany,1,0,4174039.86694538,3066117.33421125,12_116,3.25453550364433,12.7615801647107
11_12_116_4,12_116,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.8,0,0.2,0.2,0.2,,,absp,2023,1e-04,0,0.2,12,11,Germany,0,0,4174021.30188415,3066135.85356508,12_116,5.06862945580455,5.09179385280526
11_12_116_5,12_116,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.8,0,0.2,0.2,0.2,,,absp,2023,1e-04,0,0.2,12,11,Germany,0,0,4174018.24203909,3066094.20694309,12_116,3.25453550364433,12.7615801647107
11_12_117_1,12_117,2023,0.5,0.58925565098879,1.2,2,0.693147180559945,1,2,5000,,,,,,,,3.25,1.98,0.4,0,0,0,0,0,0.604166666666667,fasy,2023,0.58925565098879,1,0,12,11,Germany,0,1,4148121.40960816,3071655.71853647,12_117,5.68835224490975,96.3901185020046
11_12_117_2,12_117,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.4,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148121.77975839,3071675.44822557,12_117,5.68835224490975,96.3901185020046
11_12_117_3,12_117,2023,0.5,0,1.7,2,0.693147180559945,1,2,5000,,,,,,,,3.945,2.53,0.4,0,0,0,0,0,0.75,prav,2023,1e-04,0,0,12,11,Germany,0,1,4148101.47477804,3071656.63953421,12_117,5.68835224490975,96.3901185020046
11_12_117_4,12_117,2023,1.5,0.314679896879353,2.13333333333333,1,0.636514168294813,0,1.88988157484231,15000,,,,,,,,4.45,1.75,0.4,0,0,0,0,1,1,piab,2023,0.314679896879353,1,0,12,11,Germany,1,0,4148121.80781816,3071635.19620212,12_117,5.68835224490975,96.3901185020046
11_12_117_5,12_117,2023,2.25,0.271052370871575,0.388888888888889,4,1.27302833658963,0.918295834054489,3.57165236692845,22500,,,,,,,,2.33,2.01888888888889,0.4,0,0,0,0,0.25,0.507936507936508,besp,2023,0.271052370871575,1,0,12,11,Germany,0.0984126984126984,0.901587301587302,4148143.69465721,3071656.86170112,12_117,5.68835224490975,96.3901185020046
11_12_118_1,12_118,2023,5,0.173234561270859,1.61,4,0.587500931106207,0.423792339912287,1.79948575263978,50000,,,,,,,,4.12,1.85725,0.2,0,0,0,0,0.25,0.873757763975155,piab,2023,0.173234561270859,1,0,12,11,Germany,0.873757763975155,0.126242236024845,4148501.70986904,3071236.24549925,12_118,5.04373749157243,33.8512628716316
11_12_118_2,12_118,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148499.93605152,3071252.40131621,12_118,5.04373749157243,33.8512628716316
11_12_118_3,12_118,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148481.94684152,3071235.25804776,12_118,5.04373749157243,33.8512628716316
11_12_118_4,12_118,2023,1.75,0,1.7,1,0,0,1,17500,,,,,,,,4.45,1.75,0.2,0,0,0,0,1,1,piab,2023,1e-04,0,0,12,11,Germany,1,0,4148502.40136703,3071214.99441716,12_118,4.46577524777885,38.7027008120685
11_12_118_5,12_118,2023,0.25,0,3,1,0,0,1,2500,,,,,,,,1.94,1.56,0.2,0,0,0,0,0,1,besp,2023,1e-04,0,0,12,11,Germany,0,1,4148523.76658657,3071239.46724914,12_118,5.04373749157243,33.8512628716316
11_12_119_1,12_119,2023,1.5,0,1.2,1,0,0,1,15000,,,,,,,,1.94,1.56,0.6,0,0.2,0,0,0,1,besp,2023,1e-04,0,0,12,11,Germany,0,1,4148662.41865738,3071494.82508442,12_119,3.67132837598638,32.5038908246244
11_12_119_2,12_119,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148680.44489299,3071498.17747157,12_119,3.67132837598638,32.5038908246244
11_12_119_3,12_119,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148642.06371461,3071495.15134516,12_119,6.02052504823355,34.0788128423526
11_12_119_4,12_119,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148662.30461,3071516.22940274,12_119,3.67132837598638,32.5038908246244
11_12_119_5,12_119,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148662.61779035,3071475.1577082,12_119,3.67132837598638,32.5038908246244
11_12_120_1,12_120,2023,0.5,0,1.7,2,0.693147180559945,1,2,5000,,,,,,,,3.59,1.93,0.4,0,0.2,0,0,0.5,0.5,piab,2023,1e-04,0,0,12,11,Germany,0.5,0.5,4148422.17959434,3071656.99267038,12_120,5.28119335383121,62.1924224234693
11_12_120_2,12_120,2023,3,0.505028224685407,1.93333333333333,4,1.42412991734677,1.0272925846689,4.15424173615638,30000,,,,,,,,2.86666666666667,2.64416666666667,0.4,0,0.2,0,0,0,0.397270114942529,prav,2023,0.505028224685407,1,0,12,11,Germany,0,1,4148422.13402252,3071636.89819303,12_120,5.28119335383121,62.1924224234693
11_12_120_3,12_120,2023,4.75,0.207822097299231,1.72631578947368,3,0.409458618695089,0.372705296416711,1.50600224291366,47500,,,,,,,,4.35789473684211,1.84921052631579,0.4,0,0.2,0,0,0.333333333333333,0.887917201540437,piab,2023,0.207822097299231,1,0,12,11,Germany,0.887917201540437,0.112082798459564,4148421.79648669,3071675.5564807,12_120,5.28119335383121,62.1924224234693
11_12_120_4,12_120,2023,2.5,0.240172986848231,1.58,3,0.89794572485678,0.81734542214651,2.45455559589115,25000,,,,,,,,2.359,2.353,0.4,0,0.2,0,0,0.333333333333333,0.622784810126582,potr,2023,0.240172986848231,1,0,12,11,Germany,0.0658227848101266,0.934177215189873,4148402.64574965,3071656.13817601,12_120,5.28119335383121,62.1924224234693
11_12_120_5,12_120,2023,0.25,0,1.7,1,0,0,1,2500,,,,,,,,2.73,2.11,0.4,0,0.2,0,0,0,1,soau,2023,1e-04,0,0,12,11,Germany,0,1,4148442.15745099,3071655.2822823,12_120,5.28119335383121,62.1924224234693
11_12_121_1,12_121,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148322.04743523,3077535.81471148,12_121,7.49696025360691,310.317334512831
11_12_121_2,12_121,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148322.04661183,3077516.32619045,12_121,10.1405340738366,253.695409509497
11_12_121_3,12_121,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148322.47363309,3077555.91568301,12_121,7.49696025360691,310.317334512831
11_12_121_4,12_121,2023,0.25,0,1.7,1,0,0,1,2500,,,,,,,,3.33,2.66,0.2,0,0.2,0,0,0,1,prav,2023,1e-04,0,0,12,11,Germany,0,1,4148302.08246406,3077536.25372785,12_121,7.49696025360691,310.317334512831
11_12_121_5,12_121,2023,5,0.235375576578925,0.855,3,0.518186213050213,0.471673417815515,1.67897957501336,50000,,,,,,,,4.125,2.003,0.2,0,0.2,0,0,0.333333333333333,0.872368421052632,piab,2023,0.235375576578925,1,0,12,11,Germany,0.932456140350877,0.0675438596491228,4148342.95798376,3077535.48437859,12_121,7.49696025360691,310.317334512831
11_12_122_1,12_122,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4147941.19405822,3077775.89399979,12_122,5.14900585041496,205.141921363207
11_12_122_2,12_122,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4147942.02882693,3077756.35066455,12_122,5.14900585041496,205.141921363207
11_12_122_3,12_122,2023,0.5,0,0.5,1,0,0,1,5000,,,,,,,,3.33,2.66,0.6,0,0,0,0,0,1,prav,2023,1e-04,0,0,12,11,Germany,0,1,4147962.08226811,3077776.12719078,12_122,1.10856349487113,257.927256756597
11_12_122_4,12_122,2023,0.75,0,1.7,2,0.636514168294813,0.918295834054489,1.88988157484231,7500,,,,,,,,2.86666666666667,2.29333333333333,0.6,0,0,0,0,0,0.666666666666667,prav,2023,1e-04,0,0,12,11,Germany,0,1,4147941.97936964,3077796.73209432,12_122,5.14900585041496,205.141921363207
11_12_122_5,12_122,2023,1,0,1.7,2,0.562335144618808,0.811278124459133,1.75476535060332,10000,,,,,,,,2.2875,1.835,0.6,0,0,0,0,0,0.75,besp,2023,1e-04,0,0,12,11,Germany,0,1,4147921.04434963,3077776.28952005,12_122,5.14900585041496,205.141921363207
11_12_123_1,12_123,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148042.88558069,3077496.27256346,12_123,5.35517823580814,9.09076594428759
11_12_123_2,12_123,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.6,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4148061.18778947,3077497.04594016,12_123,2.85227559280754,291.325595790754
11_12_123_3,12_123,2023,0.5,0,0.3,2,0.693147180559945,1,2,5000,,,,,,,,3.195,1.655,0.6,0,0,0,0,0.5,0.5,besp,2023,1e-04,0,0,12,11,Germany,0.5,0.5,4148041.1914017,3077476.05491043,12_123,5.35517823580814,9.09076594428759
11_12_123_4,12_123,2023,2.25,0.155844155844156,0.855555555555556,2,0.348832095843032,0.503258334775646,1.41741118113173,22500,,,,,,,,2.21888888888889,1.58111111111111,0.6,0,0,0,0,0.5,0.911976911976912,besp,2023,0.155844155844156,1,0,12,11,Germany,0.088023088023088,0.911976911976912,4148041.38214255,3077516.5161648,12_123,5.35517823580814,9.09076594428759
11_12_123_5,12_123,2023,3.25,0.502857541379106,1.17692307692308,3,0.983961446001025,0.895640305638598,2.67503227581664,32500,,,,,,,,2.75538461538462,1.81692307692308,0.6,0,0,0,0,0.333333333333333,0.658119658119658,besp,2023,0.502857541379106,1,0,12,11,Germany,0.219205630970337,0.780794369029663,4148021.0629388,3077494.90044046,12_123,5.35517823580814,9.09076594428759
11_12_124_1,12_124,2023,1.25,0.30987408390151,0.54,3,1.05492016798614,0.960229717860761,2.87174588749259,12500,,,,,,,,3.588,2.202,0.2,0,0.2,0,0,0.333333333333333,0.459259259259259,piab,2023,0.30987408390151,1,0,12,11,Germany,0.614814814814815,0.385185185185185,4147921.64705254,3077256.09115737,12_124,5.03699369568932,282.170978629543
11_12_124_2,12_124,2023,2.25,0.612053740677751,1.03333333333333,3,0.964962923007428,0.878347104761853,2.62469033904626,22500,,,,,,,,3.28111111111111,1.76666666666667,0.2,0,0.2,0,0,0.333333333333333,0.587813620071685,besp,2023,0.612053740677751,1,0,12,11,Germany,0.329749103942652,0.670250896057348,4147920.57388809,3077238.31085217,12_124,5.03699369568932,282.170978629543
11_12_124_3,12_124,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4147902.191488,3077254.882377,12_124,5.03699369568932,282.170978629543
11_12_124_4,12_124,2023,2.25,0,1.2,1,0,0,1,22500,,,,,,,,2.78,2.62,0.2,0,0.2,0,0,0,1,psme,2023,1e-04,0,0,12,11,Germany,1,0,4147921.13916316,3077275.7926999,12_124,5.03699369568932,282.170978629543
11_12_124_5,12_124,2023,1.5,0.294047569866578,0.816666666666667,4,1.32966134885476,0.959147917027245,3.77976314968462,15000,,,,,,,,2.77833333333333,2.30166666666667,0.2,0,0.2,0,0,0.25,0.350340136054422,besp,2023,0.294047569866578,1,0,12,11,Germany,0.51530612244898,0.48469387755102,4147941.16811782,3077256.35759402,12_124,5.03699369568932,282.170978629543
11_12_125_1,12_125,2023,0.25,0,1.7,1,0,0,1,2500,,,,,,,,1.94,1.56,0.2,0,0,0.2,0.2,0,1,besp,2023,1e-04,0,0.2,12,11,Germany,0,1,4133341.92816709,3100455.96281857,12_125,7.82709623848417,353.855898816955
11_12_125_2,12_125,2023,1.75,0.691614692489789,0.985714285714286,5,1.47507631105469,0.916516443199602,4.37136934400712,17500,,,,,,,,2.68142857142857,2.03428571428571,0.2,0,0,0.2,0.2,0,0.583850931677019,besp,2023,0.691614692489789,1,0.2,12,11,Germany,0.122153209109731,0.877846790890269,4133361.08916835,3100455.7688013,12_125,8.96656287106795,358.134452638404
11_12_125_3,12_125,2023,4.75,0.406281336001844,0.973684210526316,3,1.0459781656994,0.952090356614775,2.84618119929438,47500,,,,,,,,3.69421052631579,2.14105263157895,0.2,0,0,0.2,0.2,0.333333333333333,0.407112375533428,cabe,2023,0.406281336001844,1,0.2,12,11,Germany,0.303840682788051,0.696159317211949,4133340.82852686,3100436.46546181,12_125,7.82709623848417,353.855898816955
11_12_125_4,12_125,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.2,0,0,0.2,0.2,,,absp,2023,1e-04,0,0.2,12,11,Germany,0,0,4133321.39159338,3100456.29627495,12_125,7.82709623848417,353.855898816955
11_12_125_5,12_125,2023,0.75,0,0.5,1,0,0,1,7500,,,,,,,,3.33,2.66,0.2,0,0,0.2,0.2,0,1,prav,2023,1e-04,0,0.2,12,11,Germany,0,1,4133341.66344098,3100476.71912371,12_125,7.82709623848417,353.855898816955
11_12_126_1,12_126,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.4,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4132902.90112685,3100255.41487091,12_126,7.49467681421977,305.670464414587
11_12_126_2,12_126,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.4,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4132891.49288801,3100257.86144315,12_126,7.49467681421977,305.670464414587
11_12_126_3,12_126,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.4,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4132920.96166552,3100256.54434285,12_126,7.49467681421977,305.670464414587
11_12_126_4,12_126,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.4,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4132903.12017758,3100275.01683439,12_126,7.49467681421977,305.670464414587
11_12_126_5,12_126,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0.4,0,0.2,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4132906.46058612,3100234.47316347,12_126,7.49467681421977,305.670464414587
11_12_127_1,12_127,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4120482.33468227,3106056.18228547,12_127,6.31732836077123,128.56126918314
11_12_127_2,12_127,2023,4.5,0,1.7,2,0.214559155176405,0.309543429150325,1.23931543072907,45000,,,,,,,,4.45611111111111,1.78611111111111,0,0,0,0,0,0.5,0.944444444444444,piab,2023,1e-04,0,0,12,11,Germany,0.944444444444444,0.0555555555555556,4120461.94390926,3106054.22310691,12_127,6.31732836077123,128.56126918314
11_12_127_3,12_127,2023,0,0,0,0,0,0,1e-04,0,,,,,,,,,,0,0,0,0,0,,,absp,2023,1e-04,0,0,12,11,Germany,0,0,4120482.27054242,3106036.0446977,12_127,6.31732836077123,128.56126918314
11_12_127_4,12_127,2023,1.25,0.395103176072888,0.66,4,1.33217904021012,0.960964047443681,3.789291416276,12500,,,,,,,,3.126,2.006,0,0,0,0,0,0.25,0.472727272727273,piab,2023,0.395103176072888,1,0,12,11,Germany,0.648484848484849,0.351515151515152,4120501.77462644,3106055.55322054,12_127,6.31732836077123,128.56126918314
