species_id,species,vegtype,hgt,n,dbh,dmg_bool,celkovy_pocet_poskoz,percentage_damage,dmg_jedinec,dmg_type,dmg_terminal,dmg_term_similar,tot_dmg_terminal,dmg_foliage,dmg_foliage_similar,tot_dmg_foliage,dmg_foliage_leaf_int,dmg_stem,dmg_stem_numeric,dmg_stem_cause,dmg_stem_horizont,dmg_stem_vertical,dmg_stem_grass,dmg_term_sample,dmg_stem_sample,dmg_foliage_sample,subplot,stump,clear,grndwrk,logging_trail,windthrow,standing_deadwood,planting,anti_browsing,comments,photo_sur_n,photo_sur_e,photo_sur_s,photo_sur_w,time,x,y,photo_e,photo_n,naruseni,plot,n_plots,hgt_est,dbh_est
18,SM,small,1.3–2.0,4,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,447_T4_TP_20250827,1,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250526123152633.jpg,DCIM/context_e20250526123144378.jpg,DCIM/context_s20250526123139068.jpg,DCIM/context_w20250526123132856.jpg,2025-05-26T12:30:43Z,15.72145866,49.78556277,DCIM/plot_e_20250526122733932.jpg,DCIM/plot_n_20250526122752051.jpg,TRUE,130,5,1.7,1.7
17,MD,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,447_T4_TP_20250827,1,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250526123152633.jpg,DCIM/context_e20250526123144378.jpg,DCIM/context_s20250526123139068.jpg,DCIM/context_w20250526123132856.jpg,2025-05-26T12:30:43Z,15.72145866,49.78556277,DCIM/plot_e_20250526122733932.jpg,DCIM/plot_n_20250526122752051.jpg,TRUE,130,5,1.2,1.2
18,SM,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,448_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250526123701181.jpg,DCIM/context_e20250526123655614.jpg,DCIM/context_s20250526123649751.jpg,DCIM/context_w20250526123643324.jpg,2025-05-26T12:36:02Z,15.72147981,49.78574224,DCIM/plot_e_20250526123420251.jpg,DCIM/plot_n_20250526123438598.jpg,TRUE,130,5,0.7,0.7
24,DB,small,0.6–0.8,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,40-60,20-Oct,NA,NA,NA,NA,449_T2_AH_20250827,NA,1,1,NA,1,NA,1,1,Oplocenka,DCIM/context_n20250716102713086.jpg,DCIM/context_e20250716102706571.jpg,DCIM/context_s20250716102700054.jpg,DCIM/context_w20250716102652838.jpg,2025-07-16T10:25:38Z,15.5299781,49.03613179,DCIM/plot_e_20250716102118361.jpg,DCIM/plot_n_20250716102129562.jpg,TRUE,66,5,0.7,0.7
17,MD,small,1.0–1.3,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,zver,80-100,>30,NA,NA,Vytlučeno,NA,449_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250526124400303.jpg,DCIM/context_e20250526124346682.jpg,DCIM/context_s20250526124341624.jpg,DCIM/context_w20250526124335903.jpg,2025-05-26T12:43:04Z,15.72120319,49.78575617,DCIM/plot_e_20250526123930813.jpg,DCIM/plot_n_20250526123943854.jpg,TRUE,130,5,1.2,1.2
18,SM,small,0.6–0.8,5,NA,1,5,100,1,olistení,NA,NA,0,0-20,4,5,60-80,NA,0,NA,NA,NA,NA,NA,NA,Mráz,449_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250526124400303.jpg,DCIM/context_e20250526124346682.jpg,DCIM/context_s20250526124341624.jpg,DCIM/context_w20250526124335903.jpg,2025-05-26T12:43:04Z,15.72120319,49.78575617,DCIM/plot_e_20250526123930813.jpg,DCIM/plot_n_20250526123943854.jpg,TRUE,130,5,0.7,0.7
18,SM,small,0.4–0.6,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,zver,80-100,NA,NA,NA,"Okus,Mráz",NA,450_T4_TP_20250827,NA,1,NA,NA,1,NA,NA,0,NA,DCIM/context_n20250526125105706.jpg,DCIM/context_e20250526125057479.jpg,DCIM/context_s20250526125051647.jpg,DCIM/context_w20250526125045591.jpg,2025-05-26T12:50:19Z,15.72175712,49.78572829,DCIM/plot_e_20250526124744048.jpg,DCIM/plot_n_20250526124800690.jpg,TRUE,130,5,0.5,0.5
13,BK,small,1.3–2.0,4,NA,1,4,100,1,olistení,NA,NA,0,0-20,3,4,20-40,NA,0,NA,NA,NA,NA,NA,NA,NA,451_T4_TP_20250827,1,1,NA,NA,NA,NA,1,1,Plot,DCIM/context_n20250526130511642.jpg,DCIM/context_e20250526130505516.jpg,DCIM/context_s20250526130459379.jpg,DCIM/context_w20250526130453789.jpg,2025-05-26T13:04:00Z,15.72150101,49.78592172,DCIM/plot_e_20250526125949584.jpg,DCIM/plot_n_20250526130007069.jpg,TRUE,130,5,1.7,1.7
18,SM,small,0.2–0.4,2,NA,1,2,100,1,olistení,NA,NA,0,60-80,1,2,80-100,NA,0,NA,NA,NA,NA,NA,NA,Mráz,451_T4_TP_20250827,1,1,NA,NA,NA,NA,1,1,Plot,DCIM/context_n20250526130511642.jpg,DCIM/context_e20250526130505516.jpg,DCIM/context_s20250526130459379.jpg,DCIM/context_w20250526130453789.jpg,2025-05-26T13:04:00Z,15.72150101,49.78592172,DCIM/plot_e_20250526125949584.jpg,DCIM/plot_n_20250526130007069.jpg,TRUE,130,5,0.3,0.3
10,BR,advanced,2–4,1,NA,1,1,100,1,olistení,NA,NA,0,0-20,NA,1,0-20,NA,0,NA,NA,NA,NA,NA,NA,T2452PBR4,452_T2_AH_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250716104321561.jpg,DCIM/context_e20250716104313860.jpg,DCIM/context_s20250716104307296.jpg,DCIM/context_w20250716104300794.jpg,2025-07-16T10:42:26Z,15.53024285,49.03594524,DCIM/plot_e_20250716103926738.jpg,DCIM/plot_n_20250716103935505.jpg,TRUE,66,5,3,3
24,DB,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,453_T2_AH_20250827,NA,1,1,NA,NA,NA,NA,1,Oploceka,DCIM/context_n20250716105651559.jpg,DCIM/context_e20250716105644976.jpg,DCIM/context_s20250716105636813.jpg,DCIM/context_w20250716105631497.jpg,2025-07-16T10:55:59Z,15.53256965,49.03961931,DCIM/plot_e_20250716105511635.jpg,DCIM/plot_n_20250716105518118.jpg,TRUE,67,5,0.3,0.3
13,BK,small,0.4–0.6,2,NA,1,1,50,2,kmen,NA,NA,0,NA,NA,0,NA,stare,1,ine bioticke,80-100,NA,NA,NA,T4453BK2,NA,453_T4_TP_20250827,1,1,NA,NA,1,NA,1,1,Oplocenka,DCIM/context_n20250527080538009.jpg,DCIM/context_e20250527080532111.jpg,DCIM/context_s20250527080525401.jpg,DCIM/context_w20250527080517838.jpg,2025-05-27T08:04:24Z,15.75914574,49.82800492,DCIM/plot_e_20250527075859086.jpg,DCIM/plot_n_20250527075911841.jpg,TRUE,131,5,0.5,0.5
24,DB,small,0.4–0.6,2,NA,1,1,50,2,olistení,NA,NA,0,20-40,NA,1,60-80,NA,0,NA,NA,NA,NA,NA,NA,T2454ODB4,454_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,Oploceka,DCIM/context_n20250716110823369.jpg,DCIM/context_e20250716110818943.jpg,DCIM/context_s20250716110814748.jpg,DCIM/context_w20250716110809030.jpg,2025-07-16T11:07:28Z,15.53280487,49.03941896,DCIM/plot_e_20250716110104883.jpg,DCIM/plot_n_20250716110111805.jpg,TRUE,67,5,0.5,0.5
20,OS,advanced,2–4,1,NA,1,1,100,1,olistení,NA,NA,0,0-20,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,NA,454_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,1,Oplocenka,DCIM/context_n20250527081428837.jpg,DCIM/context_e20250527081417989.jpg,DCIM/context_s20250527081407748.jpg,DCIM/context_w20250527081359862.jpg,2025-05-27T08:13:13Z,15.75912344,49.82782575,DCIM/plot_e_20250527080812853.jpg,DCIM/plot_n_20250527080821118.jpg,TRUE,131,5,3,3
30,JR,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,454_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,1,Oplocenka,DCIM/context_n20250527081428837.jpg,DCIM/context_e20250527081417989.jpg,DCIM/context_s20250527081407748.jpg,DCIM/context_w20250527081359862.jpg,2025-05-27T08:13:13Z,15.75912344,49.82782575,DCIM/plot_e_20250527080812853.jpg,DCIM/plot_n_20250527080821118.jpg,TRUE,131,5,1.7,1.7
24,DB,advanced,2–4,1,NA,1,1,100,1,olistení,NA,NA,0,20-40,NA,1,40-60,NA,0,NA,NA,NA,NA,NA,NA,T2455PDB4,455_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,Oploceka,DCIM/context_n20250716112101622.jpg,DCIM/context_e20250716112056847.jpg,DCIM/context_s20250716112051249.jpg,DCIM/context_w20250716112044965.jpg,2025-07-16T11:20:27Z,15.53253064,49.03942431,DCIM/plot_e_20250716111419926.jpg,DCIM/plot_n_20250716111458399.jpg,TRUE,67,5,3,3
24,DB,small,0.8–1.0,4,NA,1,4,100,1,olistení,NA,NA,0,40-60,3,4,60-80,NA,0,NA,NA,NA,NA,NA,NA,T2455ODB4,455_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,Oploceka,DCIM/context_n20250716112101622.jpg,DCIM/context_e20250716112056847.jpg,DCIM/context_s20250716112051249.jpg,DCIM/context_w20250716112044965.jpg,2025-07-16T11:20:27Z,15.53253064,49.03942431,DCIM/plot_e_20250716111419926.jpg,DCIM/plot_n_20250716111458399.jpg,TRUE,67,5,0.9,0.9
28,VRX,small,0.8–1.0,6,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,455_T4_TP_20250827,NA,1,NA,NA,NA,NA,0,1,NA,DCIM/context_n20250527082459511.jpg,DCIM/context_e20250527082451935.jpg,DCIM/context_s20250527082444695.jpg,DCIM/context_w20250527082437955.jpg,2025-05-27T08:23:52Z,15.75942291,49.82799101,DCIM/plot_e_20250527081929403.jpg,DCIM/plot_n_20250527081940938.jpg,TRUE,131,5,0.9,0.9
24,DB,small,1.3–2.0,5,NA,1,5,100,1,olistení,NA,NA,0,40-60,4,5,60-80,NA,0,NA,NA,NA,NA,NA,NA,T2456ODB4,456_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,Oploceka,DCIM/context_n20250716112737039.jpg,DCIM/context_e20250716112731564.jpg,DCIM/context_s20250716112723794.jpg,DCIM/context_w20250716112718060.jpg,2025-07-16T11:26:56Z,15.53230618,49.03944108,DCIM/plot_e_20250716112404045.jpg,DCIM/plot_n_20250716112411362.jpg,TRUE,67,5,1.7,1.7
24,DB,small,0.8–1.0,2,NA,1,2,100,1,olistení,NA,NA,0,40-60,1,2,60-80,NA,0,NA,NA,NA,NA,NA,NA,T2457ODB4,457_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716113617205.jpg,DCIM/context_e20250716113612135.jpg,DCIM/context_s20250716113607097.jpg,DCIM/context_w20250716113601639.jpg,2025-07-16T11:35:12Z,15.53253331,49.03924939,DCIM/plot_e_20250716113026630.jpg,DCIM/plot_n_20250716113034445.jpg,TRUE,67,5,0.9,0.9
24,DB,small,0.8–1.0,1,NA,1,0,0,1,olistení,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,457_T2_AH_20250827,NA,1,1,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250716113617205.jpg,DCIM/context_e20250716113612135.jpg,DCIM/context_s20250716113607097.jpg,DCIM/context_w20250716113601639.jpg,2025-07-16T11:35:12Z,15.53253331,49.03924939,DCIM/plot_e_20250716113026630.jpg,DCIM/plot_n_20250716113034445.jpg,TRUE,67,5,0.9,0.9
10,BR,small,0.6–0.8,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,457_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250527084231726.jpg,DCIM/context_e20250527084222997.jpg,DCIM/context_s20250527084207740.jpg,DCIM/context_w20250527084159341.jpg,2025-05-27T08:41:16Z,15.75886848,49.82801901,DCIM/plot_e_20250527083248908.jpg,DCIM/plot_n_20250527083302183.jpg,TRUE,131,5,0.7,0.7
13,BK,small,0.6–0.8,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,nejasna,80-100,NA,NA,NA,T4457BK2 Špatná sadba,NA,457_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Oplocenka,DCIM/context_n20250527084231726.jpg,DCIM/context_e20250527084222997.jpg,DCIM/context_s20250527084207740.jpg,DCIM/context_w20250527084159341.jpg,2025-05-27T08:41:16Z,15.75886848,49.82801901,DCIM/plot_e_20250527083248908.jpg,DCIM/plot_n_20250527083302183.jpg,TRUE,131,5,0.7,0.7
10,BR,advanced,2–4,1,NA,1,1,100,1,olistení,NA,NA,0,0-20,NA,1,20-40,NA,0,NA,NA,NA,NA,NA,NA,T2458PBR4,458_T2_AH_20250827,NA,1,NA,NA,1,1,NA,0,NA,DCIM/context_n20250716122604197.jpg,DCIM/context_e20250716122556895.jpg,DCIM/context_s20250716122547393.jpg,DCIM/context_w20250716122527013.jpg,2025-07-16T12:24:40Z,15.59429193,49.0540271,DCIM/plot_e_20250716122131430.jpg,DCIM/plot_n_20250716122145791.jpg,TRUE,68,5,3,3
18,SM,small,0.6–0.8,1,NA,1,1,100,1,olistení,NA,NA,0,60-80,NA,1,80-100,NA,0,NA,NA,NA,NA,NA,NA,"Mráz,  okus",458_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527094808405.jpg,DCIM/context_e20250527094757848.jpg,DCIM/context_s20250527094752726.jpg,DCIM/context_w20250527094746736.jpg,2025-05-27T09:46:54Z,15.57785318,49.7052973,DCIM/plot_e_20250527094415038.jpg,DCIM/plot_n_20250527094423857.jpg,TRUE,27,5,0.7,0.7
10,BR,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,458_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527094808405.jpg,DCIM/context_e20250527094757848.jpg,DCIM/context_s20250527094752726.jpg,DCIM/context_w20250527094746736.jpg,2025-05-27T09:46:54Z,15.57785318,49.7052973,DCIM/plot_e_20250527094415038.jpg,DCIM/plot_n_20250527094423857.jpg,TRUE,27,5,0.3,0.3
18,SM,small,0.6–0.8,3,NA,1,3,100,1,olistení,NA,NA,0,40-60,2,3,60-80,NA,0,NA,NA,NA,NA,NA,NA,NA,459_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527095710533.jpg,DCIM/context_e20250527095704688.jpg,DCIM/context_s20250527095700639.jpg,DCIM/context_w20250527095648488.jpg,2025-05-27T09:56:06Z,15.57757703,49.70531091,DCIM/plot_e_20250527095326803.jpg,DCIM/plot_n_20250527095335255.jpg,TRUE,27,5,0.7,0.7
10,BR,small,0.2–0.4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,459_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,Repelent,DCIM/context_n20250527095710533.jpg,DCIM/context_e20250527095704688.jpg,DCIM/context_s20250527095700639.jpg,DCIM/context_w20250527095648488.jpg,2025-05-27T09:56:06Z,15.57757703,49.70531091,DCIM/plot_e_20250527095326803.jpg,DCIM/plot_n_20250527095335255.jpg,TRUE,27,5,0.3,0.3
18,SM,small,0.6–0.8,2,NA,1,1,50,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,ine bioticke,80-100,>30,NA,NA,NA,NA,460_T4_TP_20250827,NA,1,NA,NA,1,1,1,0,NA,DCIM/context_n20250527103243364.jpg,DCIM/context_e20250527103235883.jpg,DCIM/context_s20250527103229138.jpg,DCIM/context_w20250527103222637.jpg,2025-05-27T10:31:21Z,15.5681753,49.69856371,DCIM/plot_e_20250527102542011.jpg,DCIM/plot_n_20250527102551015.jpg,TRUE,132,5,0.7,0.7
10,BR,small,0.6–0.8,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,461_T4_TP_20250827,NA,1,NA,NA,1,1,NA,0,NA,DCIM/context_n20250527103951976.jpg,DCIM/context_e20250527103946299.jpg,DCIM/context_s20250527103940588.jpg,DCIM/context_w20250527103935564.jpg,2025-05-27T10:39:02Z,15.56845175,49.69854987,DCIM/plot_e_20250527103717253.jpg,DCIM/plot_n_20250527103724991.jpg,TRUE,132,5,0.7,0.7
10,BR,small,0.4–0.6,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,462_T4_TP_20250827,NA,NA,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250527104744884.jpg,DCIM/context_e20250527104739243.jpg,DCIM/context_s20250527104727267.jpg,DCIM/context_w20250527104720601.jpg,2025-05-27T10:44:19Z,15.56819599,49.6987431,DCIM/plot_e_20250527104313981.jpg,DCIM/plot_n_20250527104321869.jpg,TRUE,132,5,0.5,0.5
18,SM,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,462_T4_TP_20250827,NA,NA,NA,1,NA,NA,NA,0,NA,DCIM/context_n20250527104744884.jpg,DCIM/context_e20250527104739243.jpg,DCIM/context_s20250527104727267.jpg,DCIM/context_w20250527104720601.jpg,2025-05-27T10:44:19Z,15.56819599,49.6987431,DCIM/plot_e_20250527104313981.jpg,DCIM/plot_n_20250527104321869.jpg,TRUE,132,5,0.5,0.5
10,BR,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,463_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Nátěr,DCIM/context_n20250716144650308.jpg,DCIM/context_e20250716144643974.jpg,DCIM/context_s20250716144632283.jpg,DCIM/context_w20250716144625350.jpg,2025-07-16T14:45:48Z,15.5038159,49.44861832,DCIM/plot_e_20250716144425776.jpg,DCIM/plot_n_20250716144437320.jpg,TRUE,69,5,3,3
18,SM,small,0.8–1.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,463_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Nátěr,DCIM/context_n20250716144650308.jpg,DCIM/context_e20250716144643974.jpg,DCIM/context_s20250716144632283.jpg,DCIM/context_w20250716144625350.jpg,2025-07-16T14:45:48Z,15.5038159,49.44861832,DCIM/plot_e_20250716144425776.jpg,DCIM/plot_n_20250716144437320.jpg,TRUE,69,5,0.9,0.9
18,SM,small,0.4–0.6,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,463_T4_TP_20250827,NA,1,NA,NA,1,1,NA,0,NA,DCIM/context_n20250527105335851.jpg,DCIM/context_e20250527105326230.jpg,DCIM/context_s20250527105319181.jpg,DCIM/context_w20250527105311905.jpg,2025-05-27T10:52:24Z,15.56789881,49.69857735,DCIM/plot_e_20250527105116889.jpg,DCIM/plot_n_20250527105127293.jpg,TRUE,132,5,0.5,0.5
18,SM,small,0.8–1.0,3,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,464_T2_AH_20250827,1,1,NA,NA,NA,NA,1,1,Nátěr,DCIM/context_n20250716145531223.jpg,DCIM/context_e20250716145526062.jpg,DCIM/context_s20250716145521199.jpg,DCIM/context_w20250716145516272.jpg,2025-07-16T14:54:40Z,15.50409801,49.44860625,DCIM/plot_e_20250716145352117.jpg,DCIM/plot_n_20250716145359752.jpg,TRUE,69,5,0.9,0.9
18,SM,small,0.4–0.6,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,ine bioticke,0-20,NA,NA,NA,"Mráz,okus",NA,464_T4_TP_20250827,NA,NA,NA,NA,1,1,1,1,NA,DCIM/context_n20250527111038441.jpg,DCIM/context_e20250527111031780.jpg,DCIM/context_s20250527111025616.jpg,DCIM/context_w20250527111019094.jpg,2025-05-27T11:09:37Z,15.56815438,49.69838452,DCIM/plot_e_20250527110030952.jpg,DCIM/plot_n_20250527110111168.jpg,TRUE,132,5,0.5,0.5
10,BR,small,0.2–0.4,1,NA,1,1,100,1,terminal,odumrety,NA,1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,464_T4_TP_20250827,NA,NA,NA,NA,1,1,1,1,NA,DCIM/context_n20250527111038441.jpg,DCIM/context_e20250527111031780.jpg,DCIM/context_s20250527111025616.jpg,DCIM/context_w20250527111019094.jpg,2025-05-27T11:09:37Z,15.56815438,49.69838452,DCIM/plot_e_20250527110030952.jpg,DCIM/plot_n_20250527110111168.jpg,TRUE,132,5,0.3,0.3
18,SM,small,1.3–2.0,2,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,465_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Nátěr,DCIM/context_n20250716150115566.jpg,DCIM/context_e20250716150109400.jpg,DCIM/context_s20250716150104389.jpg,DCIM/context_w20250716150059127.jpg,2025-07-16T15:00:29Z,15.50436557,49.44858892,DCIM/plot_e_20250716145919503.jpg,DCIM/plot_n_20250716145925033.jpg,TRUE,69,5,1.7,1.7
10,BR,small,0.4–0.6,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,465_T2_AH_20250827,NA,1,NA,NA,NA,NA,1,1,Nátěr,DCIM/context_n20250716150115566.jpg,DCIM/context_e20250716150109400.jpg,DCIM/context_s20250716150104389.jpg,DCIM/context_w20250716150059127.jpg,2025-07-16T15:00:29Z,15.50436557,49.44858892,DCIM/plot_e_20250716145919503.jpg,DCIM/plot_n_20250716145925033.jpg,TRUE,69,5,0.5,0.5
10,BR,small,1.0–1.3,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,465_T4_TP_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250527123419469.jpg,DCIM/context_e20250527123413790.jpg,DCIM/context_s20250527123408087.jpg,DCIM/context_w20250527123402035.jpg,2025-05-27T12:33:27Z,15.54943082,49.64197843,DCIM/plot_e_20250527122959282.jpg,DCIM/plot_n_20250527123010449.jpg,TRUE,133,5,1.2,1.2
30,JR,small,0.6–0.8,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,zver,20-40,NA,NA,NA,"Okus,Mráz",NA,465_T4_TP_20250827,NA,1,NA,NA,NA,1,NA,0,NA,DCIM/context_n20250527123419469.jpg,DCIM/context_e20250527123413790.jpg,DCIM/context_s20250527123408087.jpg,DCIM/context_w20250527123402035.jpg,2025-05-27T12:33:27Z,15.54943082,49.64197843,DCIM/plot_e_20250527122959282.jpg,DCIM/plot_n_20250527123010449.jpg,TRUE,133,5,0.7,0.7
18,SM,small,0.8–1.0,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,cerstve,1,zver,20-40,NA,NA,NA,Boční okus,NA,466_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527124232343.jpg,DCIM/context_e20250527124226996.jpg,DCIM/context_s20250527124221749.jpg,DCIM/context_w20250527124213642.jpg,2025-05-27T12:41:41Z,15.54970611,49.64196552,DCIM/plot_e_20250527123605159.jpg,DCIM/plot_n_20250527123619402.jpg,TRUE,133,5,0.9,0.9
24,DB,small,0.4–0.6,1,NA,1,1,100,1,kmen,NA,NA,0,NA,NA,0,NA,stare,1,zver,40-60,NA,NA,NA,"Okus ,mráz",NA,466_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527124232343.jpg,DCIM/context_e20250527124226996.jpg,DCIM/context_s20250527124221749.jpg,DCIM/context_w20250527124213642.jpg,2025-05-27T12:41:41Z,15.54970611,49.64196552,DCIM/plot_e_20250527123605159.jpg,DCIM/plot_n_20250527123619402.jpg,TRUE,133,5,0.5,0.5
10,BR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,466_T4_TP_20250827,NA,1,NA,NA,NA,NA,1,1,NA,DCIM/context_n20250527124232343.jpg,DCIM/context_e20250527124226996.jpg,DCIM/context_s20250527124221749.jpg,DCIM/context_w20250527124213642.jpg,2025-05-27T12:41:41Z,15.54970611,49.64196552,DCIM/plot_e_20250527123605159.jpg,DCIM/plot_n_20250527123619402.jpg,TRUE,133,5,1.7,1.7
18,SM,advanced,2–4,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,467_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250527124937390.jpg,DCIM/context_e20250527124932601.jpg,DCIM/context_s20250527124925508.jpg,DCIM/context_w20250527124919595.jpg,2025-05-27T12:48:36Z,15.54945092,49.64215847,DCIM/plot_e_20250527124617868.jpg,DCIM/plot_n_20250527124628706.jpg,TRUE,133,5,3,3
18,SM,small,1.3–2.0,5,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,467_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250527124937390.jpg,DCIM/context_e20250527124932601.jpg,DCIM/context_s20250527124925508.jpg,DCIM/context_w20250527124919595.jpg,2025-05-27T12:48:36Z,15.54945092,49.64215847,DCIM/plot_e_20250527124617868.jpg,DCIM/plot_n_20250527124628706.jpg,TRUE,133,5,1.7,1.7
30,JR,small,1.3–2.0,1,NA,0,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,467_T4_TP_20250827,NA,1,NA,NA,NA,NA,NA,0,NA,DCIM/context_n20250527124937390.jpg,DCIM/context_e20250527124932601.jpg,DCIM/context_s20250527124925508.jpg,DCIM/context_w20250527124919595.jpg,2025-05-27T12:48:36Z,15.54945092,49.64215847,DCIM/plot_e_20250527124617868.jpg,DCIM/plot_n_20250527124628706.jpg,TRUE,133,5,1.7,1.7
